researcher_id,coauthor_count,shared_paper_strength,fractional_collaboration_strength,component,component_size,in_giant_component,community
ur.01240772113.17,2,2.0,0.99999994,0,59091,True,15
ur.012407725703.21,9,17.0,2.0,0,59091,True,14
ur.01241000502.56,7,14.0,1.9999999,0,59091,True,2
ur.01241006023.11,11,16.0,2.0,0,59091,True,12
ur.012410150740.90,138,138.0,0.9999999,0,59091,True,23
ur.012410161307.66,13,18.0,2.0,0,59091,True,18
ur.01241016541.11,18,18.0,1.0,0,59091,True,1
ur.012410173730.23,7,7.0,0.99999994,0,59091,True,44
ur.012410303532.25,7,7.0,0.99999994,0,59091,True,69
ur.01241033604.39,15,29.0,2.0,0,59091,True,10
ur.01241054023.44,9,9.0,1.0000001,0,59091,True,32
ur.012410557030.25,6,6.0,1.0,901,10,False,339
ur.01241067364.28,88,88.0,1.0,0,59091,True,10
ur.01241067622.62,16,16.0,1.0,0,59091,True,35
ur.01241067672.79,40,40.0,0.9999998,0,59091,True,13
ur.01241101210.20,87,389.0,28.0,0,59091,True,6
ur.01241105623.01,64,64.0,2.0000002,0,59091,True,4
ur.012411073637.14,7,7.0,0.99999994,449,8,False,489
ur.012411107160.75,89,89.0,0.9999999,0,59091,True,37
ur.012411150662.46,7,7.0,0.99999994,0,59091,True,3
ur.012411163136.53,33,181.0,23.0,0,59091,True,30
ur.012411172132.71,1,1.0,1.0,1382,2,False,1562
ur.01241120071.05,40,49.0,2.0000002,0,59091,True,20
ur.012411237722.91,52,90.0,8.999999,0,59091,True,14
ur.01241125377.77,11,11.0,1.0000001,0,59091,True,19
ur.01241127342.18,149,149.0,3.9999998,0,59091,True,3
ur.012411312523.65,7,7.0,0.99999994,0,59091,True,43
ur.012411314126.41,4,4.0,1.0,1383,5,False,816
ur.012411316015.18,22,22.0,1.0000001,0,59091,True,11
ur.012411316336.19,1806,2527.0,2.0,0,59091,True,5
ur.01241135033.40,1535,4242.0,23.0,0,59091,True,1
ur.01241136743.34,5,9.0,2.0,0,59091,True,19
ur.012411463225.45,6,6.0,1.0,836,7,False,643
ur.012411463667.33,8,8.0,0.99999994,0,59091,True,14
ur.012411476321.89,1,2.0,2.0,0,59091,True,135
ur.012411604762.21,8,15.0,1.9999998,0,59091,True,306
ur.012411641110.45,6,6.0,1.0,0,59091,True,59
ur.01241166246.08,104,142.0,13.000001,0,59091,True,26
ur.01241166442.76,7,14.0,1.9999999,1147,8,False,481
ur.012411703525.07,17,17.0,0.99999994,0,59091,True,1
ur.01241171155.97,9,9.0,1.0000001,0,59091,True,18
ur.01241171334.02,26,27.0,3.0000002,0,59091,True,13
ur.012411723547.20,838,1671.0,5.9999995,0,59091,True,1
ur.01241172356.03,20,32.0,3.0,0,59091,True,9
ur.012411775773.71,21,21.0,1.0,125,24,False,123
ur.012412022566.30,10,10.0,1.0,0,59091,True,12
ur.01241202671.07,8,8.0,0.99999994,0,59091,True,2
ur.01241210340.59,495,508.0,3.0,0,59091,True,1
ur.01241210356.34,248,441.0,17.999998,0,59091,True,4
ur.012412246207.47,17,17.0,0.99999994,0,59091,True,3
ur.012412257156.98,8,16.0,1.9999999,0,59091,True,21
ur.01241232424.09,15,15.0,0.99999994,0,59091,True,1
ur.01241233537.34,19,19.0,0.9999999,0,59091,True,8
ur.012412352443.18,5,5.0,0.99999994,0,59091,True,49
ur.01241242716.28,3,3.0,0.99999994,0,59091,True,57
ur.012412434204.48,91,219.0,3.0000005,0,59091,True,11
ur.01241244767.70,6,12.0,2.0,0,59091,True,13
ur.012412603411.37,4,4.0,1.0,0,59091,True,36
ur.012412627235.55,2,2.0,0.99999994,1384,3,False,1372
ur.012412641150.02,6,11.0,2.0,0,59091,True,6
ur.012412641234.20,140,164.0,1.9999999,0,59091,True,7
ur.012412650575.01,19,38.0,4.0,0,59091,True,30
ur.01241266525.05,7,7.0,0.99999994,0,59091,True,13
ur.01241272377.12,11,11.0,1.0000001,0,59091,True,32
ur.01241274710.47,24,35.0,5.0,0,59091,True,11
ur.01241276651.08,21,21.0,1.0,0,59091,True,1
ur.01241300701.52,27,46.0,3.0,0,59091,True,38
ur.01241310312.13,9,24.0,5.0,0,59091,True,4
ur.012413116011.30,30,60.0,2.0000005,0,59091,True,16
ur.012413162327.05,15,15.0,0.99999994,763,16,False,174
ur.012413173572.38,6,6.0,1.0,0,59091,True,2
ur.012413365015.19,32,62.0,2.0000007,0,59091,True,2
ur.01241344001.50,32,32.0,0.99999994,0,59091,True,26
ur.01241346115.54,198,462.0,7.9999995,0,59091,True,4
ur.01241355132.07,264,345.0,7.000001,0,59091,True,3
ur.012413571313.36,8,18.0,3.0000002,0,59091,True,14
ur.01241367076.23,1806,2527.0,2.0,0,59091,True,5
ur.01241367545.24,42,54.0,2.0,0,59091,True,8
ur.01241377265.33,256,452.0,18.999998,0,59091,True,1
ur.012414050553.78,4,4.0,1.0,0,59091,True,8
ur.012414130661.85,230,485.0,3.9999998,0,59091,True,1
ur.01241416227.61,10,60.0,11.0,0,59091,True,49
ur.012414233415.54,20,40.0,2.0,0,59091,True,3
ur.012414235071.82,3,3.0,0.99999994,1385,4,False,1054
ur.01241423621.43,28,28.0,0.9999999,0,59091,True,12
ur.01241426047.67,21,50.0,3.9999998,0,59091,True,63
ur.012414322172.96,4,12.0,3.0,0,59091,True,17
ur.012414347477.73,10,10.0,1.0,0,59091,True,33
ur.01241435227.13,207,486.0,6.0,0,59091,True,4
ur.012414414305.74,6,6.0,1.0,353,12,False,245
ur.01241442413.85,184,184.0,0.99999994,0,59091,True,4
ur.01241444260.88,37,88.0,10.0,0,59091,True,18
ur.012414450273.07,153,256.0,3.9999998,0,59091,True,1
ur.012414456452.15,8,8.0,0.99999994,0,59091,True,2
ur.012414474320.61,14,14.0,0.99999976,0,59091,True,3
ur.01241447653.31,15,15.0,0.99999994,0,59091,True,4
ur.012414552115.15,0,0.0,0.0,1386,1,False,1695
ur.012414623435.10,19,28.0,2.0,580,24,False,122
ur.01241463614.49,45,148.0,7.0000005,0,59091,True,1
ur.012414703132.44,1,1.0,1.0,1387,2,False,1564
ur.012414705734.51,81,81.0,1.0,0,59091,True,3
ur.012414730400.43,13,36.0,2.9999998,0,59091,True,53
ur.01241477401.59,9,9.0,1.0000001,586,12,False,243
ur.012415002016.07,2,3.0,2.0,116,10,False,320
ur.012415016036.73,13,16.0,1.9999999,0,59091,True,68
ur.012415254662.46,25,68.0,4.9999995,0,59091,True,56
ur.012415266567.29,9,9.0,1.0000001,1,29,False,112
ur.012415572703.81,13,44.0,8.0,0,59091,True,41
ur.012415650500.20,11,18.0,4.0,0,59091,True,42
ur.012416046613.28,5,5.0,0.99999994,0,59091,True,2
ur.01241605453.36,38,38.0,1.9999998,0,59091,True,28
ur.012416062502.50,7,12.0,2.0000002,0,59091,True,42
ur.01241611706.08,107,107.0,0.99999976,0,59091,True,1
ur.012416203634.66,12,37.0,4.0,0,59091,True,28
ur.012416227003.01,4,4.0,1.0,0,59091,True,18
ur.01241630735.15,957,957.0,0.9999998,0,59091,True,5
ur.01241631701.43,4,4.0,1.0,867,5,False,923
ur.012416320535.52,4,4.0,1.0,1199,5,False,861
ur.012416336261.79,6,6.0,1.0,1388,7,False,551
ur.012416436014.24,17,24.0,2.0,118,48,False,89
ur.012416457167.04,13,20.0,2.0000002,0,59091,True,46
ur.012416534475.75,7,7.0,0.99999994,0,59091,True,16
ur.01241654644.24,11,11.0,1.0000001,0,59091,True,1
ur.012416551336.85,30,30.0,1.0000002,0,59091,True,7
ur.012416552426.79,19,43.0,4.0,0,59091,True,31
ur.012416553545.49,12,24.0,1.9999998,0,59091,True,16
ur.01241661203.23,4,8.0,2.0,0,59091,True,11
ur.01241666650.63,3,3.0,0.99999994,0,59091,True,8
ur.012416670662.75,14,31.0,3.9999995,0,59091,True,22
ur.01241671660.21,94,113.0,6.0000005,0,59091,True,64
ur.01241674320.99,11,11.0,2.0,440,12,False,242
ur.01241700570.24,230,455.0,35.0,0,59091,True,27
ur.01241713161.69,865,1310.0,7.0,0,59091,True,1
ur.01241713446.54,24,45.0,1.9999998,0,59091,True,15
ur.012417136612.45,8,8.0,0.99999994,0,59091,True,16
ur.012417246250.49,4,4.0,1.0,0,59091,True,7
ur.01241730462.11,128,155.0,1.9999996,0,59091,True,20
ur.012417334106.37,262,262.0,1.0000001,0,59091,True,1
ur.012417406663.31,7,14.0,1.9999999,0,59091,True,114
ur.01241744434.57,292,292.0,1.0,0,59091,True,24
ur.012417512226.19,8,8.0,0.99999994,998,9,False,346
ur.01241764057.07,39,39.0,1.0000001,0,59091,True,10
ur.01241765577.54,39,39.0,1.0000001,0,59091,True,20
ur.012420010656.50,6,6.0,1.0,0,59091,True,2
ur.01242002135.58,8,8.0,0.99999994,0,59091,True,3
ur.012420033025.34,21,46.0,5.0,0,59091,True,40
ur.012420133733.35,16,46.0,5.0,0,59091,True,14
ur.012420134777.77,5,5.0,0.99999994,0,59091,True,21
ur.01242016756.35,35,35.0,0.99999994,0,59091,True,2
ur.01242023167.75,3,6.0,1.9999999,1389,4,False,1058
ur.01242027135.27,7,7.0,0.99999994,0,59091,True,56
ur.01242031671.66,9,9.0,1.0000001,0,59091,True,49
ur.01242043653.19,26,36.0,4.0,246,32,False,103
ur.012420471572.13,121,175.0,6.9999995,0,59091,True,1
ur.012420525124.33,13,13.0,1.0,0,59091,True,37
ur.01242054035.01,103,118.0,5.0000005,0,59091,True,8
ur.012420550770.88,302,350.0,6.0,0,59091,True,13
ur.012420561723.24,5,5.0,0.99999994,716,19,False,146
ur.012420563525.32,1570,1570.0,1.0000001,0,59091,True,5
ur.012420614113.28,23,23.0,1.0,0,59091,True,18
ur.01242064515.02,210,210.0,1.0,0,59091,True,2
ur.012420740733.62,9,9.0,1.0000001,0,59091,True,21
ur.01242102345.07,185,299.0,9.0,0,59091,True,3
ur.01242102555.11,11,21.0,3.0,121,18,False,153
ur.01242106247.91,61,61.0,0.9999997,0,59091,True,26
ur.01242113200.94,5,5.0,0.99999994,0,59091,True,9
ur.01242131566.81,18,18.0,1.0,0,59091,True,1
ur.01242132033.12,88,88.0,1.0,0,59091,True,10
ur.01242136122.17,138,138.0,0.9999999,0,59091,True,23
ur.01242146355.67,11,26.0,3.0,0,59091,True,22
ur.01242152125.47,9,22.0,3.0,0,59091,True,6
ur.01242152771.33,344,426.0,11.0,0,59091,True,1
ur.01242154765.30,3,3.0,0.99999994,1390,4,False,1059
ur.012421560135.18,13,26.0,2.0,0,59091,True,13
ur.012421656540.46,3,3.0,0.99999994,367,4,False,1069
ur.01242166444.08,79,135.0,3.9999993,0,59091,True,2
ur.012421664724.16,4,4.0,1.0,1275,5,False,1016
ur.012421676643.29,15,15.0,0.99999994,0,59091,True,35
ur.01242172705.25,2049,2804.0,3.9999995,0,59091,True,5
ur.012421743271.52,330,437.0,17.999998,0,59091,True,3
ur.01242207604.07,7,14.0,1.9999999,0,59091,True,5
ur.01242213702.04,31,31.0,1.0000002,0,59091,True,7
ur.012422202653.06,38,38.0,1.0,0,59091,True,1
ur.012422225011.34,32,32.0,0.99999994,0,59091,True,1
ur.012422257474.57,45,45.0,1.0,0,59091,True,1
ur.012422271510.66,26,60.0,9.000001,0,59091,True,21
ur.01242235736.16,7,7.0,0.99999994,0,59091,True,35
ur.012422363077.58,9,9.0,1.0000001,0,59091,True,14
ur.012422364643.80,8,8.0,0.99999994,0,59091,True,9
ur.01242244175.60,19,19.0,0.9999999,0,59091,True,11
ur.01242246764.22,121,216.0,8.999999,0,59091,True,11
ur.012422520421.51,25,42.0,3.9999998,0,59091,True,4
ur.01242253637.45,22,22.0,1.0000001,0,59091,True,20
ur.01242257425.17,43,59.0,4.0,0,59091,True,17
ur.012422640057.78,3,3.0,0.99999994,310,4,False,1205
ur.012422675224.34,13,13.0,1.0,0,59091,True,37
ur.012422676034.25,7,7.0,0.99999994,0,59091,True,171
ur.012423002547.76,6,6.0,1.0,177,7,False,531
ur.012423020301.03,1,1.0,1.0,0,59091,True,2
ur.01242304124.12,18,18.0,1.0,0,59091,True,11
ur.01242311070.22,43,67.0,2.9999998,0,59091,True,2
ur.01242311474.77,49,54.0,3.0,0,59091,True,11
ur.012423120123.75,12,12.0,0.9999999,0,59091,True,37
ur.01242312370.64,15,15.0,3.0000002,0,59091,True,35
ur.01242313310.55,62,64.0,2.0000002,0,59091,True,13
ur.012423252741.27,7,7.0,0.99999994,0,59091,True,9
ur.01242330177.22,115,138.0,3.0000005,0,59091,True,20
ur.01242330213.13,15,15.0,0.99999994,0,59091,True,1
ur.01242332373.80,3,6.0,1.9999999,0,59091,True,17
ur.01242341265.74,6,6.0,1.0,0,59091,True,3
ur.01242343053.06,178,323.0,2.0,0,59091,True,1
ur.01242343515.43,486,928.0,8.0,0,59091,True,2
ur.012423500421.53,3,3.0,0.99999994,0,59091,True,9
ur.012423505161.58,6,11.0,2.0,151,9,False,347
ur.012423517565.96,1806,2527.0,2.0,0,59091,True,5
ur.01242356055.98,59,154.0,7.0,0,59091,True,10
ur.01242360741.31,19,19.0,0.9999999,0,59091,True,7
ur.012423617233.20,3,3.0,0.99999994,0,59091,True,1
ur.01242365007.41,2,2.0,0.99999994,1082,3,False,1347
ur.01242366637.27,322,603.0,6.0,0,59091,True,1
ur.012423671311.83,13,29.0,4.0,0,59091,True,14
ur.012423702171.40,646,1569.0,15.999999,0,59091,True,4
ur.01242373626.55,8,8.0,0.99999994,0,59091,True,9
ur.012424026257.35,19,38.0,1.9999998,0,59091,True,4
ur.012424030275.42,39,39.0,1.0000001,0,59091,True,1
ur.01242406357.52,35,35.0,0.99999994,0,59091,True,2
ur.01242414152.89,13,13.0,1.0,0,59091,True,45
ur.012424143051.53,9,18.0,2.0000002,0,59091,True,75
ur.012424147555.14,115,224.0,1.9999995,0,59091,True,51
ur.01242415646.01,14,27.0,2.0,0,59091,True,16
ur.01242416310.24,190,417.0,3.9999995,0,59091,True,2
ur.012424207415.25,39,48.0,2.0,0,59091,True,4
ur.01242420767.94,102,583.0,86.99999,0,59091,True,9
ur.01242421730.32,5,15.0,2.9999998,0,59091,True,11
ur.012424220025.45,163,163.0,0.99999994,0,59091,True,5
ur.012424232607.45,5,5.0,0.99999994,8,20,False,138
ur.012424272137.11,8,8.0,0.99999994,0,59091,True,16
ur.01242432070.38,1122,2660.0,31.0,0,59091,True,20
ur.01242433160.92,18,18.0,1.0,0,59091,True,3
ur.01242435667.23,13,13.0,1.0,0,59091,True,15
ur.01242435767.46,407,1266.0,6.0000005,0,59091,True,1
ur.01242435773.19,8,16.0,3.0,0,59091,True,257
ur.012424371633.55,95,174.0,3.0000002,0,59091,True,3
ur.012424423144.45,69,103.0,2.0000002,0,59091,True,7
ur.012424441752.80,3,3.0,0.99999994,0,59091,True,10
ur.012424443115.98,10,27.0,5.0,0,59091,True,18
ur.012424455533.26,55,55.0,0.99999976,0,59091,True,10
ur.012424513046.99,19,30.0,3.0,0,59091,True,42
ur.012424535075.28,17,39.0,5.9999995,0,59091,True,33
ur.012424555463.52,7,12.0,3.0,0,59091,True,6
ur.012424653222.16,18,18.0,1.0,0,59091,True,152
ur.01242473115.10,528,531.0,2.0,0,59091,True,1
ur.012424740464.04,28,48.0,2.0,0,59091,True,17
ur.01242474271.34,112,131.0,3.9999998,0,59091,True,1
ur.01242476255.20,13,13.0,1.0,0,59091,True,17
ur.01242477252.92,288,581.0,11.0,0,59091,True,4
ur.01242510576.94,350,594.0,7.000001,0,59091,True,4
ur.012425153300.29,10,10.0,1.0,721,14,False,209
ur.01242516656.12,19,36.0,2.0000002,0,59091,True,3
ur.01242517336.02,13,13.0,1.0,0,59091,True,64
ur.012425177704.23,5,7.0,2.9999998,1143,6,False,692
ur.012425233652.40,11,11.0,1.0000001,0,59091,True,14
ur.012425236144.00,7,7.0,0.99999994,323,29,False,110
ur.01242527466.23,9,9.0,1.0000001,0,59091,True,363
ur.01242532117.19,7,14.0,1.9999999,0,59091,True,15
ur.01242533613.09,65,65.0,1.9999996,0,59091,True,1
ur.01242534636.27,13,13.0,1.0,0,59091,True,17
ur.01242542213.37,6,6.0,1.0,0,59091,True,25
ur.01242543603.81,27,35.0,3.9999998,0,59091,True,10
ur.01242544745.22,68,97.0,1.9999998,0,59091,True,3
ur.01242550273.19,5,10.0,2.9999998,0,59091,True,15
ur.01242551017.26,22,23.0,3.0,0,59091,True,25
ur.01242551326.32,5,5.0,0.99999994,641,8,False,527
ur.012425600142.47,26,45.0,4.0,0,59091,True,7
ur.01242562665.08,408,408.0,1.0,0,59091,True,1
ur.012425650572.04,10,14.0,2.0,0,59091,True,3
ur.01242565121.12,237,550.0,10.000001,0,59091,True,20
ur.01242565707.48,420,886.0,12.000001,0,59091,True,2
ur.01242572754.01,140,240.0,1.9999998,0,59091,True,1
ur.012425765421.23,22,52.0,5.0,0,59091,True,42
ur.01242577050.34,61,61.0,0.9999997,0,59091,True,2
ur.01242601553.35,108,108.0,1.0000002,0,59091,True,29
ur.012426055441.29,1806,2527.0,2.0,0,59091,True,5
ur.01242605546.32,83,83.0,0.9999999,0,59091,True,38
ur.01242610445.51,123,156.0,3.0000002,0,59091,True,1
ur.01242612167.38,108,108.0,1.0000002,0,59091,True,52
ur.012426121714.78,214,237.0,3.0,0,59091,True,1
ur.012426132201.91,349,1446.0,22.0,0,59091,True,2
ur.012426166142.50,17,17.0,0.99999994,0,59091,True,1
ur.012426453245.99,15,15.0,0.99999994,0,59091,True,76
ur.01242651324.42,6,10.0,2.0,0,59091,True,48
ur.012426535765.03,204,271.0,12.000001,0,59091,True,39
ur.012426540631.37,17,17.0,0.99999994,0,59091,True,59
ur.012426615036.43,6,6.0,1.0,0,59091,True,78
ur.012426652024.43,3,3.0,0.99999994,0,59091,True,107
ur.012426652700.45,6,6.0,1.9999998,896,7,False,613
ur.012426653773.03,7,7.0,0.99999994,650,10,False,313
ur.01242667043.50,9,30.0,4.0,0,59091,True,6
ur.012426701217.71,4,4.0,1.0,0,59091,True,18
ur.01242676566.45,88,95.0,1.9999999,0,59091,True,13
ur.01242705664.01,13,13.0,1.0,0,59091,True,12
ur.01242706074.69,17,17.0,0.99999994,0,59091,True,17
ur.01242715665.45,1442,2694.0,23.0,0,59091,True,1
ur.012427253114.67,2,2.0,0.99999994,0,59091,True,22
ur.012427267644.33,32,43.0,3.0000005,0,59091,True,15
ur.01242730255.21,2,2.0,0.99999994,382,3,False,1256
ur.01242743115.61,25,25.0,1.0,0,59091,True,8
ur.012427446562.56,15,15.0,0.99999994,763,16,False,174
ur.012427447425.50,6,6.0,1.0,0,59091,True,33
ur.01242746624.72,4,4.0,1.0,0,59091,True,29
ur.01242747301.77,203,203.0,0.9999999,0,59091,True,1
ur.01242750405.06,13,19.0,2.9999998,0,59091,True,6
ur.012427515361.79,7,7.0,0.99999994,747,14,False,208
ur.012427523747.22,8,9.0,2.0,0,59091,True,6
ur.012427555642.04,17,22.0,2.0,0,59091,True,37
ur.01242761541.10,8,15.0,2.9999998,0,59091,True,16
ur.012427617106.03,13,13.0,1.0,0,59091,True,3
ur.01242763725.62,26,43.0,2.9999998,0,59091,True,6
ur.012427651543.34,8,19.0,3.9999998,0,59091,True,78
ur.01242771230.61,7,14.0,4.0,0,59091,True,16
ur.012427763212.66,98,110.0,2.0000002,0,59091,True,28
ur.01243001444.13,24,24.0,1.0000001,0,59091,True,16
ur.012430014441.08,367,654.0,49.999992,0,59091,True,8
ur.01243012604.20,19,19.0,0.9999999,0,59091,True,13
ur.01243014352.05,658,781.0,3.0,0,59091,True,1
ur.012430143664.34,1570,1570.0,1.0000001,0,59091,True,5
ur.012430172466.30,10,10.0,1.0,0,59091,True,46
ur.012430201272.85,5,5.0,0.99999994,0,59091,True,19
ur.01243034644.50,34,34.0,1.0,0,59091,True,24
ur.012430351247.34,7,7.0,0.99999994,408,8,False,499
ur.012430356010.65,77,77.0,1.0000002,0,59091,True,19
ur.01243036402.70,69,69.0,0.9999999,0,59091,True,8
ur.012430370451.95,7,7.0,0.99999994,1230,8,False,442
ur.012430405053.11,8,14.0,1.9999998,0,59091,True,65
ur.01243043504.13,1064,2436.0,7.0,0,59091,True,1
ur.012430522736.93,1570,1570.0,1.0000001,0,59091,True,5
ur.012430523042.72,9,9.0,1.0000001,0,59091,True,16
ur.01243052365.55,29,29.0,1.0,0,59091,True,16
ur.012430527370.06,1570,1570.0,1.0000001,0,59091,True,5
ur.012430614311.83,79,143.0,2.0000005,0,59091,True,1
ur.012430632055.19,15,30.0,3.9999995,0,59091,True,63
ur.01243071430.17,11,11.0,1.0000001,0,59091,True,36
ur.012431026112.60,7,7.0,0.99999994,0,59091,True,20
ur.01243105430.84,17,17.0,0.99999994,0,59091,True,27
ur.012431111765.19,2,2.0,0.99999994,0,59091,True,3
ur.01243112166.07,17,17.0,0.99999994,0,59091,True,6
ur.01243115446.47,10,10.0,1.0,0,59091,True,12
ur.01243116755.10,12,12.0,2.0,0,59091,True,41
ur.012431201310.53,30,60.0,2.0000005,0,59091,True,16
ur.012431204577.42,115,211.0,15.0,0,59091,True,3
ur.012431244144.36,77,113.0,4.0000005,0,59091,True,2
ur.012431277257.77,559,559.0,1.0,0,59091,True,1
ur.012431367767.59,18,45.0,10.0,0,59091,True,49
ur.01243144465.51,116,308.0,19.0,0,59091,True,7
ur.012431471302.15,13,13.0,1.0,0,59091,True,8
ur.012431540330.47,7,7.0,0.99999994,199,8,False,439
ur.01243155106.97,4,4.0,1.0,1101,5,False,993
ur.01243155715.60,6,13.0,3.0,0,59091,True,3
ur.012431557507.35,3,3.0,0.99999994,1391,4,False,1060
ur.01243160035.84,10,10.0,1.0,0,59091,True,30
ur.01243160613.99,10,10.0,1.0,0,59091,True,59
ur.01243204271.36,4,4.0,1.0,260,5,False,920
ur.01243206560.29,519,1345.0,20.0,0,59091,True,4
ur.01243210731.48,5,5.0,0.99999994,906,6,False,659
ur.01243212375.79,16,25.0,3.0000002,0,59091,True,34
ur.012432234771.06,18,26.0,3.0,0,59091,True,32
ur.01243230250.34,16,16.0,1.0,0,59091,True,3
ur.012432310600.21,11,11.0,1.0000001,886,12,False,240
ur.012432430375.83,5,5.0,0.99999994,0,59091,True,29
ur.012432444454.44,15,30.0,1.9999999,0,59091,True,27
ur.01243246513.02,27,27.0,0.99999994,0,59091,True,19
ur.012432554535.33,2,2.0,0.99999994,1229,3,False,1452
ur.01243261263.38,19,19.0,0.9999999,0,59091,True,6
ur.01243261371.18,19,36.0,2.0000002,0,59091,True,12
ur.01243261501.83,31,58.0,4.9999995,0,59091,True,49
ur.012432651207.26,12,12.0,0.9999999,0,59091,True,28
ur.01243273370.35,84,84.0,1.0,0,59091,True,20
ur.01243306057.10,245,245.0,0.99999994,0,59091,True,2
ur.012433104206.97,20,20.0,1.0,0,59091,True,6
ur.012433147363.01,69,69.0,0.9999999,0,59091,True,8
ur.01243315255.67,14,14.0,0.99999976,0,59091,True,14
ur.01243315635.14,20,20.0,1.0,0,59091,True,20
ur.012433163472.21,22,27.0,2.0,0,59091,True,22
ur.01243320730.12,18,29.0,5.0,0,59091,True,3
ur.012433250602.17,54,134.0,7.0000005,0,59091,True,64
ur.01243326651.07,14,35.0,4.0,0,59091,True,9
ur.012433356055.93,65,376.0,27.000002,0,59091,True,14
ur.01243353647.06,117,123.0,1.9999998,0,59091,True,15
ur.012433544550.38,6,11.0,2.0,0,59091,True,1
ur.01243355612.65,8,8.0,0.99999994,0,59091,True,15
ur.01243356036.03,33,73.0,14.0,0,59091,True,6
ur.01243360344.22,7,7.0,0.99999994,0,59091,True,2
ur.01243360407.18,3,3.0,0.99999994,0,59091,True,85
ur.01243365162.45,8,16.0,1.9999999,0,59091,True,20
ur.012433733167.36,20,55.0,7.0,0,59091,True,9
ur.01243374322.96,547,987.0,1.9999998,0,59091,True,1
ur.012433763411.36,8,8.0,0.99999994,966,9,False,351
ur.01243400500.87,44,44.0,0.99999994,0,59091,True,1
ur.012434134566.97,2,2.0,0.99999994,0,59091,True,41
ur.012434165135.22,9,9.0,1.0000001,0,59091,True,30
ur.012434264251.13,11,11.0,1.0000001,0,59091,True,128
ur.01243430263.40,25,44.0,4.0,0,59091,True,31
ur.012434340500.03,10,10.0,1.0,803,11,False,275
ur.012434344122.02,82,96.0,4.0,0,59091,True,12
ur.012434344671.43,26,72.0,7.999999,0,59091,True,9
ur.01243434614.32,143,152.0,1.9999999,0,59091,True,10
ur.01243442363.80,11,20.0,2.0,0,59091,True,1
ur.012434455366.63,19,119.0,12.999999,0,59091,True,21
ur.012434501257.63,29,78.0,6.0000005,0,59091,True,6
ur.012434537653.79,3,3.0,0.99999994,1208,4,False,1228
ur.01243456365.26,12,26.0,2.9999998,0,59091,True,1
ur.01243463147.26,9,9.0,1.0000001,0,59091,True,47
ur.01243471252.95,339,1320.0,18.0,0,59091,True,2
ur.012434731237.87,8,8.0,0.99999994,0,59091,True,21
ur.012435030234.27,189,277.0,2.0,0,59091,True,7
ur.01243507364.33,45,46.0,2.0,0,59091,True,2
ur.012435076373.21,8,15.0,1.9999998,0,59091,True,19
ur.01243511530.45,43,43.0,1.0,0,59091,True,4
ur.01243513443.88,250,295.0,12.000001,0,59091,True,4
ur.012435140121.60,17,58.0,10.0,0,59091,True,75
ur.01243516451.48,27,27.0,0.99999994,0,59091,True,7
ur.012435220140.28,24,43.0,3.0,0,59091,True,35
ur.01243522122.26,27,27.0,0.99999994,0,59091,True,11
ur.01243525126.22,16,16.0,1.0,0,59091,True,17
ur.012435344330.43,50,50.0,0.9999998,0,59091,True,4
ur.012435365066.08,8,15.0,1.9999998,471,9,False,423
ur.012435402544.66,13,16.0,2.0000002,0,59091,True,45
ur.012435421235.26,15,36.0,5.0,0,59091,True,33
ur.01243546427.24,3,6.0,1.9999999,0,59091,True,4
ur.012435576426.41,5,10.0,1.9999999,0,59091,True,1
ur.01243563063.33,277,525.0,1.9999998,0,59091,True,4
ur.01243565522.36,7,7.0,0.99999994,0,59091,True,3
ur.012435673034.47,14,19.0,2.0,0,59091,True,19
ur.01243600246.52,188,230.0,4.0,0,59091,True,2
ur.01243606220.96,35,131.0,9.0,0,59091,True,31
ur.012436116513.32,6,20.0,4.0000005,0,59091,True,6
ur.012436132643.98,12,29.0,6.9999995,0,59091,True,15
ur.01243614203.44,63,105.0,2.9999993,0,59091,True,11
ur.01243624132.93,32,63.0,1.9999998,0,59091,True,27
