coauthor_count,n_authors,author_share_percent,survival_percent
1650,2,0.002888628912286783,1.3952077646345162
1655,1,0.0014443144561433914,1.3923191357222295
1661,2,0.002888628912286783,1.390874821266086
1663,1,0.0014443144561433914,1.3879861923537993
1669,2,0.002888628912286783,1.386541877897656
1677,1,0.0014443144561433914,1.383653248985369
1679,1,0.0014443144561433914,1.3822089345292257
1685,1,0.0014443144561433914,1.3807646200730823
1688,1,0.0014443144561433914,1.379320305616939
1690,1,0.0014443144561433914,1.3778759911607956
1691,1,0.0014443144561433914,1.376431676704652
1697,1,0.0014443144561433914,1.3749873622485087
1703,2,0.002888628912286783,1.3735430477923654
1704,1,0.0014443144561433914,1.3706544188800787
1705,1,0.0014443144561433914,1.369210104423935
1710,1,0.0014443144561433914,1.3677657899677917
1711,1,0.0014443144561433914,1.3663214755116484
1715,1,0.0014443144561433914,1.364877161055505
1718,1,0.0014443144561433914,1.3634328465993617
1720,1,0.0014443144561433914,1.3619885321432181
1729,1,0.0014443144561433914,1.3605442176870748
1731,1,0.0014443144561433914,1.3590999032309314
1738,1,0.0014443144561433914,1.357655588774788
1740,1,0.0014443144561433914,1.3562112743186447
1744,2,0.002888628912286783,1.3547669598625012
1759,1,0.0014443144561433914,1.3518783309502145
1762,1,0.0014443144561433914,1.3504340164940711
1763,1,0.0014443144561433914,1.3489897020379278
1767,1,0.0014443144561433914,1.3475453875817842
1771,1,0.0014443144561433914,1.3461010731256409
1777,1,0.0014443144561433914,1.3446567586694975
1783,1,0.0014443144561433914,1.3432124442133542
1784,2,0.002888628912286783,1.3417681297572108
1799,1,0.0014443144561433914,1.338879500844924
1802,2,0.002888628912286783,1.3374351863887806
1806,681,0.9835781446336497,1.3345465574764939
1810,2,0.002888628912286783,0.35096841284284414
1814,2,0.002888628912286783,0.3480797839305574
1815,1,0.0014443144561433914,0.3451911550182706
1816,2,0.002888628912286783,0.3437468405621272
1817,1,0.0014443144561433914,0.3408582116498404
1825,2,0.002888628912286783,0.339413897193697
1828,1,0.0014443144561433914,0.3365252682814102
1830,1,0.0014443144561433914,0.3350809538252668
1831,1,0.0014443144561433914,0.33363663936912347
1833,1,0.0014443144561433914,0.33219232491298006
1836,1,0.0014443144561433914,0.33074801045683666
1837,4,0.005777257824573566,0.32930369600069326
1838,1,0.0014443144561433914,0.3235264381761197
1839,1,0.0014443144561433914,0.3220821237199763
1842,3,0.004332943368430175,0.3206378092638329
1846,1,0.0014443144561433914,0.31630486589540274
1849,4,0.005777257824573566,0.31486055143925934
1854,1,0.0014443144561433914,0.3090832936146858
1856,2,0.002888628912286783,0.3076389791585424
1859,1,0.0014443144561433914,0.30475035024625563
1863,1,0.0014443144561433914,0.3033060357901122
1866,1,0.0014443144561433914,0.3018617213339688
1867,1,0.0014443144561433914,0.3004174068778254
1869,1,0.0014443144561433914,0.2989730924216821
1870,1,0.0014443144561433914,0.29752877796553867
1872,1,0.0014443144561433914,0.29608446350939527
1873,2,0.002888628912286783,0.29464014905325187
1875,1,0.0014443144561433914,0.2917515201409651
1876,2,0.002888628912286783,0.2903072056848217
1882,1,0.0014443144561433914,0.2874185767725349
1888,1,0.0014443144561433914,0.2859742623163915
1897,2,0.002888628912286783,0.28452994786024816
1899,1,0.0014443144561433914,0.28164131894796135
1902,1,0.0014443144561433914,0.28019700449181795
1903,1,0.0014443144561433914,0.27875269003567454
1904,1,0.0014443144561433914,0.2773083755795312
1908,1,0.0014443144561433914,0.2758640611233878
1914,1,0.0014443144561433914,0.2744197466672444
1919,1,0.0014443144561433914,0.272975432211101
1921,1,0.0014443144561433914,0.2715311177549576
1923,1,0.0014443144561433914,0.27008680329881424
1929,2,0.002888628912286783,0.26864248884267083
1936,1,0.0014443144561433914,0.26575385993038403
1938,1,0.0014443144561433914,0.2643095454742406
1948,1,0.0014443144561433914,0.2628652310180973
1951,2,0.002888628912286783,0.2614209165619539
1960,1,0.0014443144561433914,0.25853228764966707
1965,1,0.0014443144561433914,0.25708797319352367
1971,1,0.0014443144561433914,0.2556436587373803
1980,1,0.0014443144561433914,0.2541993442812369
1983,1,0.0014443144561433914,0.2527550298250935
1987,1,0.0014443144561433914,0.2513107153689501
1991,1,0.0014443144561433914,0.24986640091280674
1994,1,0.0014443144561433914,0.24842208645666333
2011,2,0.002888628912286783,0.24697777200051996
2012,1,0.0014443144561433914,0.24408914308823318
2020,6,0.00866588673686035,0.24264482863208978
2022,1,0.0014443144561433914,0.23397894189522944
2023,2,0.002888628912286783,0.23253462743908604
2027,1,0.0014443144561433914,0.22964599852679926
2029,1,0.0014443144561433914,0.22820168407065586
2030,3,0.004332943368430175,0.22675736961451248
2032,1,0.0014443144561433914,0.2224244262460823
2035,1,0.0014443144561433914,0.2209801117899389
2038,1,0.0014443144561433914,0.21953579733379552
2041,1,0.0014443144561433914,0.21809148287765212
2042,1,0.0014443144561433914,0.21664716842150872
2043,1,0.0014443144561433914,0.21520285396536534
2045,1,0.0014443144561433914,0.21375853950922194
2046,1,0.0014443144561433914,0.21231422505307856
2049,1,0.0014443144561433914,0.21086991059693516
2050,2,0.002888628912286783,0.2094255961407918
2055,1,0.0014443144561433914,0.20653696722850498
2056,1,0.0014443144561433914,0.2050926527723616
2060,1,0.0014443144561433914,0.2036483383162182
2061,1,0.0014443144561433914,0.20220402386007483
2062,2,0.002888628912286783,0.20075970940393142
2068,1,0.0014443144561433914,0.19787108049164465
2069,1,0.0014443144561433914,0.19642676603550124
2071,1,0.0014443144561433914,0.19498245157935787
2076,1,0.0014443144561433914,0.19353813712321447
2077,1,0.0014443144561433914,0.19209382266707106
2082,1,0.0014443144561433914,0.1906495082109277
2083,1,0.0014443144561433914,0.18920519375478428
2086,1,0.0014443144561433914,0.1877608792986409
2087,1,0.0014443144561433914,0.1863165648424975
2089,1,0.0014443144561433914,0.1848722503863541
2099,1,0.0014443144561433914,0.18342793593021073
2100,1,0.0014443144561433914,0.18198362147406733
2113,1,0.0014443144561433914,0.18053930701792395
2123,1,0.0014443144561433914,0.17909499256178055
2143,1,0.0014443144561433914,0.17765067810563717
2145,1,0.0014443144561433914,0.17620636364949377
2148,1,0.0014443144561433914,0.17476204919335037
2150,1,0.0014443144561433914,0.173317734737207
2161,1,0.0014443144561433914,0.1718734202810636
2165,1,0.0014443144561433914,0.1704291058249202
2176,1,0.0014443144561433914,0.1689847913687768
2180,1,0.0014443144561433914,0.1675404769126334
2188,1,0.0014443144561433914,0.16609616245649003
2192,1,0.0014443144561433914,0.16465184800034663
2200,1,0.0014443144561433914,0.16320753354420325
2211,2,0.002888628912286783,0.16176321908805985
2217,1,0.0014443144561433914,0.15887459017577307
2221,1,0.0014443144561433914,0.15743027571962967
2223,1,0.0014443144561433914,0.1559859612634863
2237,1,0.0014443144561433914,0.1545416468073429
2244,1,0.0014443144561433914,0.15309733235119952
2258,1,0.0014443144561433914,0.1516530178950561
2262,1,0.0014443144561433914,0.1502087034389127
2273,1,0.0014443144561433914,0.14876438898276934
2276,1,0.0014443144561433914,0.14732007452662593
2279,1,0.0014443144561433914,0.14587576007048256
2285,2,0.002888628912286783,0.14443144561433915
2290,1,0.0014443144561433914,0.14154281670205238
2298,1,0.0014443144561433914,0.14009850224590897
2305,1,0.0014443144561433914,0.1386541877897656
2313,1,0.0014443144561433914,0.1372098733336222
2317,1,0.0014443144561433914,0.1357655588774788
2326,1,0.0014443144561433914,0.13432124442133542
2349,1,0.0014443144561433914,0.13287692996519201
2355,2,0.002888628912286783,0.13143261550904864
2357,1,0.0014443144561433914,0.12854398659676183
2358,1,0.0014443144561433914,0.12709967214061846
2365,1,0.0014443144561433914,0.12565535768447506
2378,1,0.0014443144561433914,0.12421104322833167
2388,1,0.0014443144561433914,0.12276672877218828
2403,1,0.0014443144561433914,0.12132241431604489
2404,1,0.0014443144561433914,0.1198780998599015
2412,1,0.0014443144561433914,0.11843378540375811
2413,1,0.0014443144561433914,0.11698947094761472
2429,1,0.0014443144561433914,0.11554515649147132
2435,2,0.002888628912286783,0.11410084203532793
2445,1,0.0014443144561433914,0.11121221312304115
2454,2,0.002888628912286783,0.10976789866689776
2464,1,0.0014443144561433914,0.10687926975461097
2486,1,0.0014443144561433914,0.10543495529846758
2497,1,0.0014443144561433914,0.10399064084232419
2510,1,0.0014443144561433914,0.1025463263861808
2512,1,0.0014443144561433914,0.10110201193003741
2524,1,0.0014443144561433914,0.09965769747389401
2530,1,0.0014443144561433914,0.09821338301775062
2536,1,0.0014443144561433914,0.09676906856160723
2545,2,0.002888628912286783,0.09532475410546384
2548,1,0.0014443144561433914,0.09243612519317705
2563,1,0.0014443144561433914,0.09099181073703366
2566,1,0.0014443144561433914,0.08954749628089027
2567,2,0.002888628912286783,0.08810318182474688
2570,1,0.0014443144561433914,0.0852145529124601
2579,1,0.0014443144561433914,0.0837702384563167
2590,1,0.0014443144561433914,0.08232592400017331
2600,1,0.0014443144561433914,0.08088160954402993
2606,1,0.0014443144561433914,0.07943729508788654
2607,1,0.0014443144561433914,0.07799298063174315
2611,1,0.0014443144561433914,0.07654866617559976
2636,1,0.0014443144561433914,0.07510435171945636
2647,1,0.0014443144561433914,0.07366003726331297
2661,1,0.0014443144561433914,0.07221572280716958
2668,1,0.0014443144561433914,0.07077140835102619
2678,1,0.0014443144561433914,0.0693270938948828
2691,1,0.0014443144561433914,0.0678827794387394
2704,1,0.0014443144561433914,0.06643846498259601
2746,1,0.0014443144561433914,0.06499415052645262
2755,1,0.0014443144561433914,0.06354983607030923
2761,1,0.0014443144561433914,0.06210552161416583
2771,1,0.0014443144561433914,0.060661207158022444
2794,1,0.0014443144561433914,0.059216892701879055
2846,1,0.0014443144561433914,0.05777257824573566
2851,1,0.0014443144561433914,0.05632826378959227
2859,1,0.0014443144561433914,0.05488394933344888
2903,1,0.0014443144561433914,0.053439634877305485
2917,1,0.0014443144561433914,0.051995320421162096
2954,1,0.0014443144561433914,0.05055100596501871
2970,1,0.0014443144561433914,0.04910669150887531
2986,1,0.0014443144561433914,0.04766237705273192
2991,1,0.0014443144561433914,0.046218062596588526
3004,1,0.0014443144561433914,0.04477374814044514
3018,1,0.0014443144561433914,0.04332943368430175
3022,1,0.0014443144561433914,0.04188511922815835
3050,1,0.0014443144561433914,0.04044080477201496
3064,1,0.0014443144561433914,0.038996490315871574
3077,1,0.0014443144561433914,0.03755217585972818
3100,1,0.0014443144561433914,0.03610786140358479
3183,1,0.0014443144561433914,0.0346635469474414
3217,1,0.0014443144561433914,0.033219232491298004
3247,1,0.0014443144561433914,0.031774918035154615
3313,1,0.0014443144561433914,0.030330603579011222
3347,1,0.0014443144561433914,0.02888628912286783
3401,1,0.0014443144561433914,0.02744197466672444
3415,1,0.0014443144561433914,0.025997660210581048
3421,1,0.0014443144561433914,0.024553345754437655
3434,1,0.0014443144561433914,0.023109031298294263
3450,1,0.0014443144561433914,0.021664716842150874
3454,1,0.0014443144561433914,0.02022040238600748
3474,1,0.0014443144561433914,0.01877608792986409
3517,1,0.0014443144561433914,0.0173317734737207
3535,1,0.0014443144561433914,0.015887459017577307
3586,1,0.0014443144561433914,0.014443144561433915
3605,1,0.0014443144561433914,0.012998830105290524
3651,1,0.0014443144561433914,0.011554515649147131
3696,1,0.0014443144561433914,0.01011020119300374
3783,1,0.0014443144561433914,0.00866588673686035
3857,1,0.0014443144561433914,0.007221572280716957
4219,1,0.0014443144561433914,0.005777257824573566
4428,1,0.0014443144561433914,0.004332943368430175
4560,1,0.0014443144561433914,0.002888628912286783
4796,1,0.0014443144561433914,0.0014443144561433914
